[26,[0],	[[963,0],[19,0],[783,0],[544,0],[481,0],[837,0],[191,0],[349,0],[947,0],[912,0],[280,0],[595,0],[823,0],[732,0],[396,0],[474,0],[848,0],[866,0],[589,0],[275,0],[165,0],[12,0],[910,0],[858,0],[612,0],[841,0],[623,0],[172,0],[901,0],[269,0],[638,0],[916,0],[444,0],[129,0],[102,0],[545,0],[798,0],[311,0],[703,0],[797,0],[281,0],[456,0],[221,0],[59,0],[940,0],[806,0],[726,0],[469,0],[37,0],[615,0],[644,0],[863,0],[200,0],[657,0],[418,0],[65,0],[639,0],[518,0],[829,0],[611,0],[439,0],[694,0],[727,0],[447,0],[302,0],[379,0],[103,0],[388,0],[674,0],[411,0],[888,0],[99,0],[227,0],[16,0],[284,0],[911,0],[147,0],[547,0],[682,0],[415,0],[904,0],[130,0],[50,0],[303,0],[277,0],[856,0],[957,0],[937,0],[117,0],[459,0],[105,0],[72,0],[335,0],[782,0],[169,0],[693,0],[320,0],[95,0],[563,0],[537,0],[426,0],[599,0],[948,0],[666,0],[423,0],[490,0],[495,0],[219,0],[882,0],[925,0],[472,0],[790,0],[328,0],[336,0],[764,0],[182,0],[504,0],[282,0],[248,0],[821,0]]]
[27,[0],	[[12,0],[901,0],[638,0],[129,0],[181,0],[806,0],[55,0],[727,0],[388,0],[411,0],[99,0],[732,0],[814,0],[373,0],[260,0],[30,0],[288,0],[329,0],[69,0],[714,0],[521,0],[569,0],[116,0],[778,0],[776,0],[775,0],[891,0],[565,0]]]
[28,[0],	[[732,0],[638,0]]]
[29,[0],	[[732,0],[569,0],[906,0],[128,0],[97,0],[508,0]]]
[30,[0],	[[181,0],[732,0],[645,0],[165,0],[901,0],[638,0],[916,0],[129,0],[798,0],[870,0],[850,0],[457,0],[806,0],[701,0],[469,0],[727,0],[888,0],[227,0],[130,0],[373,0],[383,0],[260,0],[192,0],[288,0],[601,0],[606,0],[27,0],[13,0],[778,0],[884,0],[898,0],[202,0],[524,0]]]
[31,[0],	[[798,0],[469,0],[732,0]]]
[32,[0],	[[732,0],[364,0],[201,0],[927,0]]]
[33,[0],	[[373,0],[732,0],[12,0],[901,0],[200,0],[130,0],[814,0],[192,0],[698,0],[862,0],[13,0],[217,0]]]
[34,[0],	[[412,0],[852,0],[715,0],[258,0],[654,0],[835,0]]]
[35,[0],	[[732,0]]]
[36,[0],	[[742,0],[732,0],[138,0],[422,0],[256,0],[100,0],[688,0],[647,0],[75,0],[458,0],[802,0],[342,0],[442,0],[333,0],[928,0],[110,0],[539,0],[553,0],[362,0],[267,0],[405,0],[299,0],[564,0],[253,0],[395,0],[530,0],[470,0],[695,0],[616,0],[64,0],[305,0],[803,0],[748,0],[918,0],[648,0]]]
[37,[0],	[[349,0],[280,0],[823,0],[732,0],[645,0],[589,0],[165,0],[910,0],[841,0],[623,0],[638,0],[916,0],[129,0],[102,0],[545,0],[798,0],[870,0],[728,0],[400,0],[618,0],[703,0],[456,0],[221,0],[739,0],[59,0],[940,0],[26,0],[806,0],[469,0],[615,0],[863,0],[844,0],[518,0],[694,0],[61,0],[284,0],[303,0],[577,0],[117,0],[459,0],[367,0],[667,0],[815,0],[190,0],[592,0],[693,0],[83,0],[320,0],[516,0],[95,0],[791,0],[157,0],[822,0],[946,0],[563,0],[145,0],[537,0],[357,0],[544,0],[91,0],[263,0],[874,0],[426,0],[383,0],[683,0],[287,0]]]
[38,[0],	[[191,0],[349,0],[732,0],[474,0],[12,0],[901,0],[638,0],[755,0],[618,0],[703,0],[548,0],[456,0],[806,0],[726,0],[469,0],[644,0],[829,0],[203,0],[674,0],[142,0],[130,0],[50,0],[459,0],[72,0],[627,0],[207,0],[666,0],[790,0],[126,0],[271,0],[588,0],[20,0],[222,0]]]
[39,[0],	[[384,0]]]
[40,[0],	[[606,0],[481,0],[732,0],[798,0],[870,0],[566,0],[221,0],[806,0],[701,0],[469,0],[439,0],[727,0],[447,0],[388,0],[888,0],[904,0],[130,0],[562,0],[263,0],[426,0],[260,0],[238,0],[354,0],[343,0],[69,0],[834,0],[393,0],[262,0],[659,0],[58,0],[778,0],[534,0]]]
[41,[0],	[[644,0],[755,0],[732,0],[790,0],[123,0]]]
[42,[0],	[[732,0],[569,0]]]
[43,[0],	[[503,0],[732,0],[881,0],[569,0],[760,0],[319,0],[279,0],[709,0],[551,0],[596,0],[729,0],[378,0],[186,0],[17,0],[570,0],[475,0],[868,0],[230,0],[273,0],[810,0],[672,0]]]
[44,[0],	[[732,0],[165,0],[120,0],[841,0],[638,0],[916,0],[129,0],[798,0],[870,0],[806,0],[277,0],[591,0],[734,0],[714,0],[84,0],[433,0],[880,0],[567,0],[776,0]]]
[45,[0],	[[732,0]]]
[46,[0],	[[77,0],[732,0],[129,0],[798,0],[755,0],[806,0],[469,0],[200,0],[72,0],[207,0],[238,0],[504,0],[25,0],[327,0],[390,0],[525,0],[775,0],[891,0],[744,0],[867,0],[18,0]]]
[47,[0],	[[691,0],[384,0],[715,0],[330,0],[392,0],[865,0],[56,0],[531,0],[897,0],[278,0],[241,0],[560,0],[819,0],[450,0],[220,0],[907,0],[6,0],[428,0],[689,0],[772,0],[477,0],[21,0],[452,0],[552,0],[958,0],[646,0],[541,0],[818,0],[700,0]]]
[48,[0],	[[55,0],[54,0],[732,0],[569,0],[184,0],[707,0],[283,0],[304,0],[419,0]]]
[49,[0],	[[841,0],[732,0],[612,0],[916,0],[798,0],[806,0],[388,0],[888,0],[99,0],[547,0],[822,0],[849,0],[656,0],[692,0]]]
[50,[0],	[[483,0],[481,0],[26,0],[595,0],[823,0],[732,0],[474,0],[165,0],[910,0],[612,0],[901,0],[638,0],[755,0],[618,0],[703,0],[38,0],[566,0],[806,0],[469,0],[418,0],[65,0],[639,0],[518,0],[829,0],[447,0],[103,0],[203,0],[388,0],[674,0],[411,0],[99,0],[142,0],[904,0],[130,0],[768,0],[303,0],[209,0],[497,0],[105,0],[72,0],[736,0],[335,0],[662,0],[822,0],[909,0],[666,0],[219,0],[882,0],[790,0],[321,0],[869,0],[754,0],[935,0],[429,0],[717,0],[775,0],[891,0],[136,0],[725,0],[133,0],[298,0]]]
[51,[0],	[[612,0],[888,0],[81,0],[157,0],[563,0],[11,0],[720,0],[922,0],[294,0],[953,0],[884,0],[656,0],[404,0],[847,0],[420,0],[431,0],[555,0],[781,0],[583,0],[732,0]]]
[52,[0],	[[901,0],[400,0],[469,0],[888,0],[227,0],[954,0],[667,0],[238,0],[504,0],[433,0],[255,0],[86,0],[798,0],[459,0],[732,0]]]
[53,[0],	[[732,0]]]
[54,[0],	[[732,0],[48,0],[322,0],[359,0],[168,0],[569,0],[184,0],[385,0],[558,0],[924,0],[707,0],[283,0],[936,0],[304,0],[55,0],[419,0],[842,0]]]
[55,[0],	[[597,0],[349,0],[842,0],[732,0],[645,0],[165,0],[12,0],[858,0],[841,0],[901,0],[638,0],[129,0],[102,0],[798,0],[755,0],[850,0],[618,0],[703,0],[456,0],[566,0],[806,0],[124,0],[875,0],[63,0],[469,0],[863,0],[844,0],[65,0],[639,0],[694,0],[103,0],[203,0],[674,0],[61,0],[227,0],[322,0],[142,0],[130,0],[814,0],[373,0],[72,0],[198,0],[592,0],[881,0],[115,0],[489,0],[766,0],[4,0],[54,0],[168,0],[225,0],[827,0],[899,0],[95,0],[946,0],[357,0],[91,0],[874,0],[683,0],[308,0],[627,0],[207,0],[111,0],[790,0],[574,0],[288,0],[329,0],[917,0],[698,0],[135,0],[521,0],[569,0],[664,0],[869,0],[640,0],[27,0],[440,0],[679,0],[334,0],[463,0],[762,0],[953,0],[588,0],[770,0],[557,0],[709,0],[184,0],[932,0],[446,0],[385,0],[558,0],[707,0],[522,0],[283,0],[121,0],[936,0],[476,0],[244,0],[533,0],[133,0],[951,0],[243,0],[304,0],[419,0],[48,0],[620,0],[529,0],[71,0],[883,0]]]
[56,[0],	[[229,0],[293,0],[528,0],[897,0],[278,0],[241,0],[821,0],[47,0]]]
[57,[0],	[[732,0]]]
[58,[0],	[[120,0],[40,0],[638,0],[916,0],[798,0],[457,0],[221,0],[469,0],[411,0],[99,0],[911,0],[130,0],[263,0],[426,0],[287,0],[207,0],[354,0],[834,0],[749,0],[696,0],[370,0],[582,0],[732,0]]]
[59,[0],	[[329,0],[26,0],[349,0],[823,0],[732,0],[848,0],[910,0],[901,0],[269,0],[638,0],[916,0],[129,0],[102,0],[798,0],[456,0],[181,0],[940,0],[469,0],[37,0],[583,0],[200,0],[518,0],[611,0],[438,0],[894,0],[379,0],[888,0],[99,0],[441,0],[147,0],[856,0],[562,0],[367,0],[667,0],[693,0],[563,0],[537,0],[426,0],[287,0],[328,0],[504,0],[354,0],[262,0],[880,0],[567,0],[534,0],[112,0]]]
[60,[0],	[[135,0],[129,0],[806,0],[198,0],[732,0],[233,0]]]
[61,[0],	[[888,0],[481,0],[823,0],[732,0],[165,0],[910,0],[841,0],[172,0],[269,0],[638,0],[798,0],[850,0],[457,0],[703,0],[456,0],[566,0],[940,0],[63,0],[469,0],[37,0],[55,0],[863,0],[65,0],[518,0],[829,0],[439,0],[694,0],[388,0],[150,0],[99,0],[441,0],[227,0],[147,0],[459,0],[367,0],[190,0],[592,0],[516,0],[95,0],[946,0],[563,0],[537,0],[357,0],[381,0],[831,0],[92,0],[90,0],[329,0],[135,0],[468,0],[915,0],[582,0],[626,0],[722,0],[372,0],[529,0]]]
[62,[0],	[[481,0],[732,0],[456,0],[937,0],[313,0],[371,0]]]
[63,[0],	[[723,0],[349,0],[732,0],[474,0],[645,0],[165,0],[12,0],[858,0],[120,0],[841,0],[172,0],[901,0],[269,0],[638,0],[129,0],[798,0],[755,0],[728,0],[850,0],[457,0],[400,0],[618,0],[703,0],[456,0],[221,0],[806,0],[701,0],[875,0],[469,0],[486,0],[55,0],[844,0],[694,0],[727,0],[411,0],[61,0],[888,0],[227,0],[322,0],[147,0],[373,0],[751,0],[260,0],[831,0],[308,0],[697,0],[207,0],[111,0],[90,0],[448,0],[329,0],[69,0],[698,0],[872,0],[135,0],[670,0],[155,0],[849,0],[344,0],[353,0],[953,0],[826,0],[770,0],[197,0]]]
[64,[0],	[[928,0],[36,0],[732,0]]]
[65,[0],	[[16,0],[280,0],[823,0],[732,0],[26,0],[474,0],[165,0],[910,0],[172,0],[269,0],[102,0],[457,0],[797,0],[281,0],[566,0],[726,0],[469,0],[615,0],[55,0],[863,0],[200,0],[418,0],[639,0],[518,0],[829,0],[611,0],[439,0],[379,0],[388,0],[674,0],[61,0],[99,0],[227,0],[322,0],[284,0],[911,0],[547,0],[295,0],[130,0],[50,0],[166,0],[209,0],[497,0],[105,0],[335,0],[882,0],[891,0]]]
[66,[0],	[[806,0],[130,0],[768,0],[869,0],[950,0],[732,0]]]
[67,[0],	[[284,0],[732,0],[129,0],[469,0],[829,0],[774,0],[105,0],[627,0],[111,0],[891,0],[222,0]]]
[68,[0],	[[732,0],[200,0],[150,0],[99,0],[643,0]]]
[69,[0],	[[841,0],[481,0],[823,0],[732,0],[165,0],[12,0],[901,0],[638,0],[916,0],[129,0],[798,0],[870,0],[755,0],[457,0],[400,0],[548,0],[221,0],[940,0],[806,0],[701,0],[63,0],[469,0],[727,0],[411,0],[888,0],[227,0],[911,0],[904,0],[130,0],[814,0],[373,0],[827,0],[320,0],[537,0],[263,0],[426,0],[383,0],[287,0],[260,0],[238,0],[490,0],[504,0],[274,0],[192,0],[574,0],[354,0],[834,0],[307,0],[109,0],[749,0],[2,0],[84,0],[480,0],[262,0],[27,0],[116,0],[754,0],[880,0],[671,0],[778,0],[353,0],[884,0],[407,0],[370,0],[776,0],[40,0],[140,0],[386,0]]]
[70,[0],	[[732,0],[569,0],[138,0],[422,0],[78,0],[742,0],[333,0]]]
[71,[0],	[[732,0],[12,0],[755,0],[55,0],[198,0],[521,0],[569,0],[883,0]]]
[72,[0],	[[732,0],[26,0],[474,0],[165,0],[910,0],[858,0],[841,0],[901,0],[638,0],[129,0],[798,0],[755,0],[618,0],[703,0],[38,0],[456,0],[221,0],[806,0],[701,0],[469,0],[486,0],[55,0],[200,0],[418,0],[844,0],[518,0],[829,0],[727,0],[447,0],[203,0],[674,0],[322,0],[142,0],[50,0],[105,0],[198,0],[736,0],[592,0],[874,0],[308,0],[627,0],[207,0],[111,0],[790,0],[25,0],[126,0],[329,0],[135,0],[84,0],[77,0],[849,0],[262,0],[869,0],[271,0],[659,0],[900,0],[327,0],[390,0],[534,0],[935,0],[429,0],[20,0],[410,0],[222,0],[939,0],[712,0],[792,0],[121,0],[265,0],[137,0],[46,0],[18,0],[943,0]]]
[73,[0],	[[111,0],[732,0],[457,0],[9,0],[877,0],[578,0],[322,0]]]
[74,[0],	[[823,0],[732,0],[940,0],[856,0],[902,0]]]
[75,[0],	[[36,0],[732,0],[569,0],[256,0],[100,0],[914,0],[458,0],[802,0],[342,0],[442,0],[498,0],[803,0],[918,0],[648,0]]]
[76,[0],	[[732,0],[955,0],[719,0]]]
[77,[0],	[[25,0],[732,0],[901,0],[638,0],[129,0],[755,0],[806,0],[469,0],[322,0],[72,0],[627,0],[207,0],[238,0],[790,0],[397,0],[478,0],[327,0],[390,0],[935,0],[775,0],[891,0],[744,0],[46,0],[510,0],[18,0]]]
[78,[0],	[[569,0],[138,0],[422,0],[256,0],[742,0],[342,0],[732,0],[70,0],[333,0]]]
[79,[0],	[[343,0],[732,0],[469,0],[562,0],[318,0],[287,0],[490,0],[854,0],[440,0],[567,0],[830,0],[370,0],[250,0],[905,0],[637,0],[780,0],[636,0],[358,0],[605,0],[382,0]]]
[80,[0],	[[133,0],[6,0]]]
[81,[0],	[[944,0],[427,0],[842,0],[732,0],[759,0],[910,0],[612,0],[456,0],[124,0],[583,0],[611,0],[388,0],[359,0],[423,0],[421,0],[11,0],[720,0],[922,0],[294,0],[953,0],[884,0],[915,0],[656,0],[692,0],[404,0],[955,0],[719,0],[847,0],[420,0],[51,0],[173,0],[431,0],[298,0],[959,0],[781,0],[507,0],[310,0]]]
[82,[0],	[[928,0],[616,0],[732,0],[110,0]]]
[83,[0],	[[37,0],[200,0],[411,0],[98,0],[173,0],[507,0],[481,0],[732,0],[311,0]]]
[84,[0],	[[880,0],[481,0],[842,0],[732,0],[474,0],[165,0],[120,0],[841,0],[901,0],[638,0],[916,0],[129,0],[798,0],[870,0],[755,0],[400,0],[281,0],[221,0],[940,0],[806,0],[701,0],[469,0],[583,0],[418,0],[727,0],[447,0],[929,0],[388,0],[227,0],[322,0],[954,0],[130,0],[459,0],[72,0],[591,0],[667,0],[190,0],[662,0],[320,0],[537,0],[263,0],[426,0],[934,0],[260,0],[831,0],[909,0],[741,0],[490,0],[504,0],[192,0],[734,0],[246,0],[343,0],[854,0],[69,0],[307,0],[251,0],[109,0],[849,0],[606,0],[433,0],[255,0],[86,0],[44,0],[895,0],[884,0],[534,0],[731,0],[125,0],[429,0],[956,0],[372,0]]]
[85,[0],	[[732,0]]]
[86,[0],	[[84,0],[481,0],[842,0],[732,0],[638,0],[916,0],[129,0],[102,0],[798,0],[755,0],[703,0],[566,0],[221,0],[806,0],[701,0],[469,0],[844,0],[447,0],[929,0],[888,0],[954,0],[130,0],[459,0],[667,0],[662,0],[308,0],[490,0],[504,0],[192,0],[834,0],[433,0],[880,0],[52,0],[125,0]]]
[87,[0],	[[732,0],[841,0]]]
[88,[0],	[[806,0],[732,0],[396,0],[916,0],[129,0],[379,0],[415,0],[381,0],[751,0],[248,0],[424,0]]]
[89,[0],	[[732,0],[618,0],[703,0],[797,0],[142,0],[157,0],[563,0],[25,0],[921,0],[155,0],[953,0],[935,0],[341,0]]]
[90,[0],	[[844,0],[732,0],[165,0],[841,0],[172,0],[901,0],[638,0],[916,0],[129,0],[798,0],[870,0],[457,0],[456,0],[566,0],[221,0],[806,0],[63,0],[469,0],[486,0],[829,0],[694,0],[727,0],[61,0],[150,0],[888,0],[227,0],[130,0],[459,0],[357,0],[426,0],[287,0],[111,0],[376,0],[779,0],[554,0],[834,0],[698,0],[135,0],[749,0],[521,0],[2,0],[569,0],[849,0],[824,0],[440,0],[344,0],[494,0],[463,0],[20,0],[939,0],[446,0],[533,0]]]
[91,[0],	[[841,0],[638,0],[102,0],[545,0],[798,0],[755,0],[618,0],[732,0],[703,0],[456,0],[806,0],[469,0],[37,0],[55,0],[863,0],[844,0],[639,0],[727,0],[103,0],[203,0],[888,0],[147,0],[130,0],[117,0],[459,0],[198,0],[190,0],[592,0],[95,0],[946,0],[357,0],[869,0],[953,0],[626,0]]]
[92,[0],	[[732,0],[165,0],[841,0],[172,0],[269,0],[545,0],[456,0],[940,0],[469,0],[615,0],[863,0],[694,0],[61,0],[147,0],[957,0],[117,0],[459,0],[190,0],[233,0],[235,0],[671,0]]]
[93,[0],	[[732,0],[243,0]]]
[94,[0],	[[732,0]]]
[95,[0],	[[612,0],[481,0],[26,0],[280,0],[732,0],[848,0],[165,0],[12,0],[623,0],[901,0],[638,0],[129,0],[102,0],[545,0],[798,0],[870,0],[755,0],[850,0],[703,0],[456,0],[181,0],[940,0],[806,0],[726,0],[469,0],[37,0],[55,0],[863,0],[639,0],[829,0],[447,0],[103,0],[203,0],[411,0],[61,0],[322,0],[682,0],[415,0],[130,0],[577,0],[856,0],[459,0],[736,0],[592,0],[157,0],[563,0],[357,0],[91,0],[219,0],[224,0],[921,0],[122,0],[804,0],[321,0],[869,0],[880,0],[356,0],[920,0],[454,0],[915,0],[588,0],[717,0],[626,0],[410,0],[725,0]]]
[96,[0],	[[842,0],[732,0],[124,0],[944,0]]]
[97,[0],	[[732,0],[906,0],[29,0],[128,0]]]
[98,[0],	[[379,0],[823,0],[732,0],[269,0],[444,0],[200,0],[904,0],[856,0],[83,0],[599,0],[767,0],[793,0],[890,0],[329,0],[515,0],[698,0],[713,0],[617,0],[118,0],[735,0],[391,0]]]
[99,[0],	[[614,0],[481,0],[191,0],[26,0],[823,0],[732,0],[427,0],[165,0],[910,0],[613,0],[612,0],[638,0],[798,0],[870,0],[311,0],[457,0],[456,0],[181,0],[59,0],[863,0],[200,0],[418,0],[65,0],[639,0],[753,0],[829,0],[348,0],[774,0],[611,0],[439,0],[727,0],[388,0],[411,0],[61,0],[150,0],[227,0],[284,0],[911,0],[547,0],[295,0],[904,0],[50,0],[303,0],[856,0],[335,0],[902,0],[223,0],[263,0],[426,0],[383,0],[643,0],[111,0],[601,0],[27,0],[9,0],[659,0],[754,0],[146,0],[255,0],[58,0],[49,0],[935,0],[656,0],[180,0],[485,0],[775,0],[68,0],[722,0],[173,0],[119,0],[565,0],[507,0]]]
[100,[0],	[[458,0],[732,0],[569,0],[36,0],[256,0],[75,0],[914,0],[802,0],[342,0],[442,0],[498,0],[918,0]]]
[101,[0],	[[732,0]]]
[102,[0],	[[65,0],[26,0],[349,0],[416,0],[280,0],[823,0],[732,0],[396,0],[474,0],[848,0],[165,0],[910,0],[858,0],[612,0],[623,0],[638,0],[916,0],[545,0],[846,0],[798,0],[870,0],[850,0],[457,0],[618,0],[703,0],[456,0],[566,0],[221,0],[739,0],[59,0],[940,0],[469,0],[37,0],[55,0],[863,0],[418,0],[639,0],[518,0],[829,0],[439,0],[694,0],[103,0],[203,0],[388,0],[674,0],[682,0],[303,0],[577,0],[856,0],[957,0],[117,0],[459,0],[782,0],[367,0],[592,0],[95,0],[791,0],[563,0],[91,0],[233,0],[666,0],[135,0],[271,0],[880,0],[86,0],[935,0],[141,0],[136,0],[143,0],[533,0],[5,0],[387,0]]]
[103,[0],	[[910,0],[481,0],[26,0],[280,0],[595,0],[823,0],[732,0],[474,0],[165,0],[12,0],[901,0],[638,0],[129,0],[102,0],[846,0],[798,0],[870,0],[755,0],[850,0],[457,0],[618,0],[703,0],[456,0],[566,0],[940,0],[806,0],[469,0],[55,0],[863,0],[200,0],[418,0],[639,0],[518,0],[829,0],[439,0],[694,0],[727,0],[379,0],[203,0],[411,0],[888,0],[322,0],[415,0],[904,0],[130,0],[50,0],[856,0],[459,0],[592,0],[95,0],[357,0],[91,0],[111,0],[666,0],[192,0],[574,0],[329,0],[921,0],[804,0],[338,0],[321,0],[271,0],[463,0],[920,0],[454,0],[588,0],[626,0],[775,0],[891,0]]]
[104,[0],	[[469,0],[322,0],[111,0],[732,0],[252,0],[196,0],[638,0],[668,0],[457,0]]]
[105,[0],	[[829,0],[26,0],[823,0],[732,0],[474,0],[165,0],[910,0],[172,0],[798,0],[703,0],[456,0],[469,0],[418,0],[65,0],[639,0],[518,0],[348,0],[439,0],[674,0],[284,0],[50,0],[209,0],[497,0],[72,0],[260,0],[627,0],[111,0],[891,0],[265,0],[137,0],[67,0]]]
[106,[0],	[[732,0],[681,0]]]
[107,[0],	[[732,0],[821,0],[688,0],[553,0]]]
[108,[0],	[[732,0],[569,0]]]
[109,[0],	[[129,0],[732,0],[12,0],[120,0],[901,0],[638,0],[798,0],[755,0],[728,0],[457,0],[806,0],[469,0],[727,0],[888,0],[227,0],[322,0],[562,0],[667,0],[318,0],[537,0],[263,0],[426,0],[383,0],[287,0],[831,0],[207,0],[490,0],[343,0],[329,0],[854,0],[69,0],[554,0],[834,0],[122,0],[714,0],[749,0],[670,0],[84,0],[913,0],[696,0],[824,0],[640,0],[433,0],[440,0],[255,0],[567,0],[830,0],[370,0],[250,0],[905,0],[524,0],[637,0],[425,0],[780,0],[636,0],[361,0],[358,0],[197,0],[794,0]]]
[110,[0],	[[569,0],[732,0],[36,0],[708,0],[928,0],[635,0],[82,0],[395,0],[616,0]]]
[111,[0],	[[613,0],[732,0],[165,0],[12,0],[841,0],[901,0],[269,0],[638,0],[129,0],[798,0],[755,0],[728,0],[457,0],[703,0],[456,0],[221,0],[806,0],[63,0],[469,0],[615,0],[427,0],[55,0],[200,0],[829,0],[348,0],[727,0],[103,0],[203,0],[388,0],[674,0],[411,0],[888,0],[99,0],[227,0],[322,0],[911,0],[373,0],[105,0],[72,0],[591,0],[223,0],[320,0],[357,0],[426,0],[383,0],[287,0],[260,0],[627,0],[207,0],[490,0],[504,0],[274,0],[90,0],[354,0],[734,0],[653,0],[576,0],[343,0],[448,0],[329,0],[854,0],[515,0],[569,0],[824,0],[440,0],[505,0],[463,0],[778,0],[104,0],[180,0],[380,0],[23,0],[738,0],[626,0],[891,0],[202,0],[236,0],[446,0],[314,0],[149,0],[315,0],[301,0],[67,0],[876,0],[877,0],[578,0],[73,0],[651,0],[964,0]]]
[112,[0],	[[732,0],[798,0],[59,0],[726,0],[823,0],[863,0],[439,0],[682,0],[563,0],[634,0],[677,0]]]
[113,[0],	[[732,0],[638,0],[798,0],[806,0],[469,0],[418,0],[547,0],[383,0],[741,0]]]
[114,[0],	[[732,0],[388,0],[911,0]]]
[115,[0],	[[168,0],[732,0],[55,0],[461,0],[489,0],[225,0],[827,0],[899,0]]]
